fecha_hora,P,codigo
2017-09-23,11.429999999999987,23
2017-09-24,0.0,23
2017-09-25,0.0,23
2017-09-26,0.0,23
2017-09-27,0.0,23
2017-09-28,0.0,23
2017-09-29,1.524,23
2017-09-30,30.226000000000056,23
2017-10-01,11.175999999999991,23
2017-10-02,42.41799999999993,23
2017-10-03,4.825999999999999,23
2017-10-04,4.064,23
2017-10-05,5.333999999999998,23
2017-10-06,0.508,23
2017-10-07,0.0,23
2017-10-08,0.254,23
2017-10-09,2.286,23
2017-10-10,1.524,23
2017-10-11,0.0,23
2017-10-12,0.0,23
2017-10-13,0.508,23
2017-10-14,14.731999999999992,23
2017-10-15,0.0,23
2017-10-16,0.0,23
2017-10-17,0.0,23
2017-10-18,0.0,23
2017-10-19,0.0,23
2017-10-20,2.54,23
2017-10-21,18.287999999999997,23
2017-10-22,28.44800000000001,23
2017-10-23,0.0,23
2017-10-24,0.254,23
2017-10-25,0.762,23
2017-10-26,22.09800000000002,23
2017-10-27,32.766000000000005,23
2017-10-28,18.796000000000003,23
2017-10-29,1.778,23
2017-10-30,4.064,23
2017-10-31,14.985999999999988,23
2017-11-01,0.254,23
2017-11-02,0.762,23
2017-11-03,3.048,23
2017-11-04,9.65199999999999,23
2017-11-05,0.0,23
2017-11-06,0.0,23
2017-11-07,0.0,23
2017-11-08,0.254,23
2017-11-09,2.032,23
2017-11-10,0.0,23
2017-11-11,1.778,23
2017-11-12,0.0,23
2017-11-13,2.794,23
2017-11-14,2.286,23
2017-11-15,11.937999999999986,23
2017-11-16,8.127999999999993,23
2017-11-17,26.41600000000002,23
2017-11-18,22.86,23
2017-11-19,10.41399999999999,23
2017-11-20,0.0,23
2017-11-21,7.365999999999996,23
2017-11-22,12.191999999999991,23
2017-11-23,0.254,23
2017-11-24,2.54,23
2017-11-25,0.0,23
2017-11-26,0.0,23
2017-11-27,1.27,23
2017-11-28,0.0,23
2017-11-29,8.635999999999992,23
2017-11-30,17.526000000000003,23
2017-12-01,3.048,23
2017-12-02,29.209999999999997,23
2017-12-03,0.0,23
2017-12-04,0.0,23
2017-12-05,9.143999999999995,23
2017-12-06,0.0,23
2017-12-07,0.0,23
2017-12-08,16.509999999999994,23
2017-12-09,18.287999999999993,23
2017-12-10,20.06600000000002,23
2017-12-11,0.0,23
2017-12-12,29.464000000000038,23
2017-12-13,0.254,23
2017-12-14,0.0,23
2017-12-15,0.0,23
2017-12-16,0.0,23
2017-12-17,0.0,23
2017-12-18,0.0,23
2017-12-19,0.0,23
2017-12-20,0.0,23
2017-12-21,0.0,23
2017-12-22,0.0,23
2017-12-23,0.0,23
2017-12-24,0.508,23
2017-12-25,3.302,23
2017-12-26,0.0,23
2017-12-27,0.0,23
2017-12-28,2.54,23
2017-12-29,2.54,23
2017-12-30,14.731999999999982,23
2017-12-31,0.254,23
2018-01-01,11.937999999999986,23
2018-01-02,8.635999999999992,23
2018-01-03,4.064,23
2018-01-04,11.175999999999993,23
2018-01-05,8.635999999999994,23
2018-01-06,0.254,23
2018-01-07,0.0,23
2018-01-08,27.686000000000018,23
2018-01-09,96.26600000000012,23
2018-01-10,4.571999999999999,23
2018-01-11,0.762,23
2018-01-12,1.778,23
2018-01-13,0.0,23
2018-01-14,2.032,23
2018-01-15,2.286,23
2018-01-16,5.079999999999998,23
2018-01-17,11.175999999999988,23
2018-01-18,0.254,23
2018-01-19,6.857999999999997,23
2018-01-20,0.254,23
2018-01-21,0.0,23
2018-01-22,0.0,23
2018-01-23,0.0,23
2018-01-24,0.0,23
2018-01-25,0.0,23
2018-01-26,0.0,23
2018-01-27,0.0,23
2018-01-28,2.794,23
2018-01-29,0.0,23
2018-01-30,0.0,23
2018-01-31,0.0,23
2018-02-01,0.0,23
2018-02-02,66.03999999999999,23
2018-02-03,12.445999999999986,23
2018-02-04,0.0,23
2018-02-05,0.0,23
2018-02-06,0.0,23
2018-02-07,0.0,23
2018-02-08,0.0,23
2018-02-09,0.0,23
2018-02-10,0.0,23
2018-02-11,0.0,23
2018-02-12,4.064,23
2018-02-13,22.60600000000002,23
2018-02-14,1.016,23
2018-02-15,34.29,23
2018-02-16,0.254,23
2018-02-17,0.0,23
2018-02-18,0.0,23
2018-02-19,0.0,23
2018-02-20,0.0,23
2018-02-21,0.0,23
2018-02-22,0.0,23
2018-02-23,18.795999999999996,23
2018-02-24,1.524,23
2018-02-25,1.524,23
2018-02-26,0.0,23
2018-02-27,0.0,23
2018-02-28,0.0,23
2018-03-01,0.0,23
2018-03-02,0.0,23
2018-03-03,12.191999999999995,23
2018-03-04,0.508,23
2018-03-05,6.0959999999999965,23
2018-03-06,1.524,23
2018-03-07,0.762,23
2018-03-08,0.0,23
2018-03-09,0.508,23
2018-03-10,0.0,23
2018-03-11,0.0,23
2018-03-12,0.0,23
2018-03-13,0.254,23
2018-03-14,0.254,23
2018-03-15,4.064,23
2018-03-16,0.0,23
2018-03-17,0.0,23
2018-03-18,1.778,23
2018-03-19,0.254,23
2018-03-20,8.889999999999995,23
2018-03-21,0.0,23
2018-03-22,0.0,23
2018-03-23,21.08200000000001,23
2018-03-24,4.064,23
2018-03-25,23.114000000000015,23
2018-03-26,7.619999999999994,23
2018-03-27,1.27,23
2018-03-28,0.0,23
2018-03-29,6.0959999999999965,23
2018-03-30,0.254,23
2018-03-31,17.52599999999999,23
2018-04-01,36.57599999999997,23
2018-04-02,13.969999999999983,23
2018-04-03,0.0,23
2018-04-04,11.684,23
2018-04-05,27.939999999999994,23
2018-04-06,7.365999999999994,23
2018-04-07,0.0,23
2018-04-08,0.0,23
2018-04-09,0.0,23
2018-04-10,0.0,23
2018-04-11,0.0,23
2018-04-12,1.27,23
2018-04-13,5.841999999999999,23
2018-04-14,2.794,23
2018-04-15,0.0,23
2018-04-16,1.016,23
2018-04-17,6.857999999999997,23
2018-04-18,0.0,23
2018-04-19,0.762,23
2018-04-20,0.0,23
2018-04-21,0.0,23
2018-04-22,33.27400000000003,23
2018-04-23,1.27,23
2018-04-24,0.0,23
2018-04-25,40.64,23
2018-04-26,26.924000000000014,23
2018-04-27,23.622000000000025,23
2018-04-28,17.271999999999988,23
2018-04-29,19.304,23
2018-04-30,0.0,23
2018-05-01,9.651999999999994,23
2018-05-02,5.841999999999997,23
2018-05-03,42.671999999999926,23
2018-05-04,9.397999999999993,23
2018-05-05,0.508,23
2018-05-06,0.0,23
2018-05-07,0.0,23
2018-05-08,10.15999999999999,23
2018-05-09,22.352000000000018,23
2018-05-10,23.114000000000004,23
2018-05-11,10.413999999999998,23
2018-05-12,27.178000000000008,23
2018-05-13,19.30399999999999,23
2018-05-14,11.429999999999987,23
2018-05-15,9.905999999999995,23
2018-05-16,2.54,23
2018-05-17,1.778,23
2018-05-18,1.016,23
2018-05-19,45.21199999999994,23
2018-05-20,13.461999999999984,23
2018-05-21,0.254,23
2018-05-22,19.812000000000005,23
2018-05-23,5.841999999999997,23
2018-05-24,1.524,23
2018-05-25,0.254,23
2018-05-26,30.988000000000042,23
2018-05-27,20.320000000000007,23
2018-05-28,14.985999999999981,23
2018-05-29,0.0,23
2018-05-30,22.606000000000016,23
2018-05-31,0.508,23
2018-06-01,16.76399999999999,23
2018-06-02,13.969999999999983,23
2018-06-03,11.175999999999988,23
2018-06-04,1.524,23
2018-06-05,0.0,23
2018-06-06,0.0,23
2018-06-07,0.254,23
2018-06-08,0.0,23
2018-06-09,0.0,23
2018-06-10,0.0,23
2018-06-11,7.619999999999994,23
2018-06-12,1.524,23
2018-06-13,0.0,23
2018-06-14,7.619999999999997,23
2018-06-15,0.0,23
2018-06-16,0.0,23
2018-06-17,0.762,23
2018-06-18,0.0,23
2018-06-19,0.0,23
2018-06-20,0.0,23
2018-06-21,1.27,23
2018-06-22,1.778,23
2018-06-23,14.731999999999983,23
2018-06-24,14.985999999999985,23
2018-06-25,0.0,23
2018-06-26,1.778,23
2018-06-27,6.857999999999995,23
2018-06-28,3.302,23
2018-06-29,0.762,23
2018-06-30,4.064,23
2018-07-01,0.0,23
2018-07-02,36.321999999999996,23
2018-07-03,6.349999999999996,23
2018-07-04,0.0,23
2018-07-05,0.0,23
2018-07-06,0.0,23
2018-07-07,0.0,23
2018-07-08,0.0,23
2018-07-09,0.0,23
2018-07-10,0.0,23
2018-07-11,0.0,23
2018-07-12,0.762,23
2018-07-13,0.0,23
2018-07-14,0.0,23
2018-07-15,0.0,23
2018-07-16,1.778,23
2018-07-17,4.064,23
2018-07-18,0.254,23
2018-07-19,0.0,23
2018-07-20,0.0,23
2018-07-21,1.27,23
2018-07-22,4.318,23
2018-07-23,0.0,23
2018-07-24,4.571999999999999,23
2018-07-25,0.0,23
2018-07-26,23.621999999999996,23
2018-07-27,5.333999999999998,23
2018-07-28,13.969999999999986,23
2018-07-29,0.254,23
2018-09-04,0.254,23
2018-09-05,38.60799999999997,23
2018-09-06,7.619999999999994,23
2018-09-07,31.75000000000003,23
2018-09-08,5.333999999999998,23
2018-09-09,0.0,23
2018-09-10,0.0,23
2018-09-11,0.0,23
2018-09-12,1.524,23
2018-09-13,7.365999999999994,23
2018-09-14,6.603999999999997,23
2018-09-15,39.87799999999998,23
2018-09-16,9.144,23
2018-09-17,0.0,23
2018-09-18,3.81,23
2018-09-19,6.349999999999996,23
2018-09-20,0.762,23
2018-09-21,0.0,23
2018-09-22,11.175999999999988,23
2018-09-23,0.0,23
2018-09-24,0.0,23
2018-09-25,0.0,23
2018-09-26,0.762,23
2018-09-27,85.59800000000021,23
2018-09-28,3.556,23
2018-09-29,4.571999999999999,23
2018-09-30,5.333999999999998,23
2018-10-01,10.667999999999996,23
2018-10-02,3.556,23
2018-10-03,17.526,23
2018-10-04,3.81,23
2018-10-05,18.541999999999998,23
2018-10-06,22.352000000000018,23
2018-10-07,0.0,23
2018-10-08,1.778,23
2018-10-09,19.304000000000006,23
2018-10-10,18.033999999999992,23
2018-10-11,4.825999999999999,23
2018-10-12,0.0,23
2018-10-13,0.0,23
2018-10-14,0.0,23
2018-10-15,0.0,23
2018-10-16,4.064,23
2018-10-17,11.429999999999987,23
2018-10-18,6.349999999999996,23
2018-10-19,2.032,23
2018-10-20,21.336000000000016,23
2018-10-21,4.064,23
2018-10-22,0.254,23
2018-10-23,2.794,23
2018-10-24,12.953999999999997,23
2018-10-25,2.54,23
2018-10-26,1.016,23
2018-10-27,0.0,23
2018-10-28,0.0,23
2018-10-29,0.0,23
2018-10-30,0.508,23
2018-10-31,20.320000000000018,23
2018-11-01,16.001999999999992,23
2018-11-02,18.033999999999995,23
2018-11-03,4.825999999999999,23
2018-11-04,8.381999999999993,23
2018-11-05,7.619999999999994,23
2018-11-06,3.302,23
2018-11-07,0.0,23
2018-11-08,0.0,23
2018-11-09,0.0,23
2018-11-10,2.286,23
2018-11-11,0.508,23
2018-11-12,0.0,23
2018-11-13,1.016,23
2018-11-14,3.302,23
2018-11-15,0.254,23
2018-11-16,0.0,23
2018-11-17,1.524,23
2018-11-18,0.508,23
2018-11-19,2.032,23
2018-11-20,17.018000000000008,23
2018-11-21,0.508,23
2018-11-22,4.318,23
2018-11-23,8.127999999999993,23
2018-11-24,0.0,23
2018-11-25,0.0,23
2018-11-26,3.302,23
2018-11-27,3.81,23
2018-11-28,0.0,23
2018-11-29,18.795999999999992,23
2018-11-30,0.508,23
2018-12-01,11.683999999999994,23
2018-12-02,0.0,23
2018-12-03,0.0,23
2018-12-04,0.0,23
2018-12-05,5.587999999999997,23
2018-12-06,0.0,23
2018-12-07,0.0,23
2018-12-08,0.0,23
2018-12-09,0.0,23
2018-12-10,0.0,23
2018-12-11,0.0,23
2018-12-12,2.286,23
2018-12-13,0.0,23
2018-12-14,0.0,23
2018-12-15,0.0,23
2018-12-16,0.0,23
2018-12-17,0.0,23
2018-12-18,0.0,23
2018-12-19,0.0,23
2018-12-20,0.0,23
2018-12-21,0.0,23
2018-12-22,0.0,23
2018-12-23,0.0,23
2018-12-24,0.0,23
2018-12-25,0.0,23
2018-12-26,0.0,23
2018-12-27,0.0,23
2018-12-28,0.0,23
2018-12-29,0.0,23
2018-12-30,0.0,23
2018-12-31,0.0,23
2019-01-01,0.0,23
2019-01-02,0.0,23
2019-01-03,0.0,23
2019-01-04,0.0,23
2019-01-05,2.54,23
2019-01-06,46.482000000000006,23
2019-01-07,1.27,23
2019-01-08,28.95600000000004,23
2019-01-09,4.318,23
2019-01-10,1.016,23
2019-01-11,0.508,23
2019-01-12,0.0,23
2019-01-13,0.0,23
2019-01-14,0.0,23
2019-01-15,0.0,23
2019-01-16,1.524,23
2019-01-17,1.016,23
2019-01-18,0.0,23
2019-01-19,1.778,23
2019-01-20,0.0,23
2019-01-21,0.254,23
2019-01-22,0.0,23
2019-01-23,0.0,23
2019-01-24,0.0,23
2019-01-25,0.0,23
2019-01-26,0.0,23
2019-01-27,0.0,23
2019-01-28,0.508,23
2019-01-29,0.0,23
2019-01-30,0.0,23
2019-01-31,0.0,23
2019-02-01,5.333999999999998,23
2019-02-02,0.254,23
2019-02-03,0.0,23
2019-02-04,0.0,23
2019-02-05,2.286,23
2019-02-06,0.0,23
2019-02-07,0.0,23
2019-02-08,0.0,23
2019-02-09,0.0,23
2019-02-10,0.254,23
2019-02-11,0.0,23
2019-02-12,0.508,23
2019-02-13,0.0,23
2019-02-14,3.556,23
2019-02-15,0.0,23
2019-02-16,0.0,23
2019-02-17,0.0,23
2019-02-18,13.969999999999983,23
2019-02-19,3.556,23
2019-02-20,9.397999999999993,23
2019-02-21,0.0,23
2019-02-22,0.0,23
2019-02-23,0.0,23
2019-02-24,0.0,23
2019-02-25,0.0,23
2019-02-26,20.32000000000001,23
2019-02-27,13.969999999999988,23
2019-02-28,30.988000000000017,23
2019-03-01,2.032,23
2019-03-02,2.032,23
2019-03-03,29.718000000000014,23
2019-03-04,3.048,23
2019-03-05,0.0,23
2019-03-06,0.0,23
2019-03-07,0.0,23
2019-03-08,0.0,23
2019-03-09,0.762,23
2019-03-10,48.26000000000001,23
2019-03-11,4.571999999999999,23
2019-03-12,0.254,23
2019-03-13,0.0,23
2019-03-14,0.0,23
2019-03-15,0.0,23
2019-03-16,0.0,23
2019-03-17,0.0,23
2019-03-18,1.016,23
2019-03-19,22.352000000000018,23
2019-03-20,3.81,23
2019-03-21,9.65199999999999,23
2019-03-22,23.87600000000002,23
2019-03-23,0.0,23
2019-03-24,16.509999999999987,23
2019-03-25,35.05200000000001,23
2019-03-26,1.27,23
2019-03-27,0.0,23
2019-03-28,12.445999999999986,23
2019-03-29,25.65400000000004,23
2019-03-30,0.254,23
2019-03-31,0.254,23
2019-04-01,35.813999999999965,23
2019-04-02,5.841999999999997,23
2019-04-03,0.0,23
2019-04-04,23.876000000000033,23
2019-04-05,56.388999999999925,23
2019-04-06,11.937999999999986,23
2019-04-07,3.302,23
2019-04-08,2.032,23
2019-04-09,10.667999999999996,23
2019-04-10,4.064,23
2019-04-11,3.556,23
2019-04-12,0.0,23
2019-04-13,5.587999999999997,23
2019-04-14,3.302,23
2019-04-15,1.27,23
2019-04-16,0.0,23
2019-04-17,0.0,23
2019-04-18,46.73599999999989,23
2019-04-19,10.413999999999993,23
2019-04-20,20.066000000000003,23
2019-04-21,11.937999999999986,23
2019-04-22,34.03600000000002,23
2019-04-23,0.254,23
2019-04-24,5.587999999999997,23
2019-04-25,0.508,23
2019-04-26,39.62400000000006,23
2019-04-27,0.0,23
2019-04-28,0.0,23
2019-04-29,0.0,23
2019-04-30,0.0,23
2019-05-01,0.0,23
2019-05-02,0.0,23
2019-05-03,0.0,23
2019-05-04,0.0,23
2019-05-05,0.0,23
2019-05-06,0.0,23
2019-05-07,0.0,23
2019-05-08,6.0959999999999965,23
2019-05-09,30.48000000000005,23
2019-05-10,13.969999999999992,23
2019-05-11,5.841999999999997,23
2019-05-12,1.27,23
2019-05-13,7.873999999999997,23
2019-05-14,9.144,23
2019-05-15,0.0,23
2019-05-16,10.66799999999999,23
2019-05-17,0.762,23
2019-05-18,14.732,23
2019-05-19,8.635999999999992,23
2019-05-20,1.016,23
2019-05-21,3.302,23
2019-05-22,22.86000000000002,23
2019-05-23,15.23999999999998,23
2019-05-24,2.286,23
2019-05-25,14.985999999999981,23
2019-05-26,13.461999999999987,23
2019-05-27,11.175999999999988,23
2019-05-28,13.207999999999984,23
2019-05-29,16.763999999999996,23
2019-05-30,11.175999999999993,23
2019-05-31,33.52800000000001,23
2019-06-01,19.050000000000008,23
2019-06-02,0.254,23
2019-06-03,0.0,23
2019-06-04,1.524,23
2019-06-05,2.286,23
2019-06-06,0.254,23
2019-06-07,38.861999999999945,23
2019-06-08,2.032,23
2019-06-09,0.508,23
2019-06-10,0.254,23
2019-06-11,0.0,23
2019-06-12,7.111999999999995,23
2019-06-13,12.699999999999996,23
2019-06-14,1.525,23
2019-06-15,3.048,23
2019-06-16,3.81,23
2019-06-17,0.0,23
2019-06-18,0.0,23
2019-06-19,0.0,23
2019-06-20,0.0,23
2019-06-21,0.0,23
2019-06-22,0.0,23
2019-06-23,0.0,23
2019-06-24,1.524,23
2019-06-25,2.032,23
2019-06-26,0.254,23
2019-06-27,0.0,23
2019-06-28,0.0,23
2019-06-29,0.0,23
2019-06-30,0.254,23
2019-07-01,5.841999999999997,23
2019-07-02,5.334,23
2019-07-03,23.36800000000002,23
2019-07-04,1.778,23
2019-07-05,22.606000000000012,23
2019-07-06,0.0,23
2019-07-07,0.0,23
2019-07-08,0.508,23
2019-07-09,5.587999999999997,23
2019-07-10,0.762,23
2019-07-11,3.557,23
2019-07-12,0.508,23
2019-07-13,8.635999999999992,23
2019-07-14,18.287999999999993,23
2019-07-15,13.969999999999983,23
2019-07-16,2.032,23
2019-07-17,0.0,23
2019-07-18,0.0,23
2019-07-19,0.0,23
2019-07-20,0.0,23
2019-07-21,0.0,23
2019-07-22,0.508,23
2019-07-23,31.242000000000054,23
2019-07-24,0.0,23
2019-07-25,0.508,23
2019-07-26,0.254,23
2019-07-27,1.778,23
2019-07-28,0.0,23
2019-07-29,0.0,23
2019-07-30,0.508,23
2019-07-31,0.0,23
2019-08-01,0.0,23
2019-08-02,12.191999999999986,23
2019-08-03,0.254,23
2019-08-04,0.0,23
2019-08-05,0.0,23
2019-08-06,0.0,23
2019-08-07,0.0,23
2019-08-08,0.254,23
2019-08-09,0.0,23
2019-08-10,0.0,23
2019-08-11,0.0,23
2019-08-12,0.0,23
2019-08-13,0.0,23
2019-08-14,0.0,23
2019-08-15,0.0,23
2019-08-16,14.47799999999999,23
2019-08-17,0.0,23
2019-08-18,4.571999999999999,23
2019-08-19,0.0,23
2019-08-20,0.0,23
2019-08-21,0.0,23
2019-08-22,0.0,23
2019-08-23,0.0,23
2019-08-24,0.0,23
2019-08-25,0.0,23
2019-08-26,0.0,23
2019-08-27,0.0,23
2019-08-28,0.0,23
2019-08-29,0.0,23
2019-08-30,0.0,23
2019-08-31,0.0,23
2019-09-01,0.254,23
2019-09-02,0.0,23
2019-09-03,0.0,23
2019-09-04,0.0,23
2019-09-05,1.27,23
2019-09-06,4.825999999999999,23
2019-09-07,0.0,23
2019-09-08,0.0,23
2019-09-09,0.0,23
2019-09-10,0.0,23
2019-09-11,0.254,23
2019-09-12,7.873999999999999,23
2019-09-13,14.477999999999982,23
2019-09-14,0.0,23
2019-09-15,0.0,23
2019-09-16,16.509999999999984,23
2019-09-17,2.286,23
2019-09-18,11.683999999999989,23
2019-09-19,8.127999999999997,23
2019-09-20,13.715999999999989,23
2019-09-21,0.0,23
2019-09-22,3.048,23
2019-09-23,8.127999999999993,23
2019-09-24,1.524,23
2019-09-25,6.0959999999999965,23
2019-09-26,8.127999999999993,23
2019-09-27,0.0,23
2019-09-28,1.27,23
2019-09-29,8.127999999999995,23
2019-09-30,29.464000000000034,23
2019-10-01,3.302,23
2019-10-02,0.254,23
2019-10-03,6.0959999999999965,23
2019-10-04,0.254,23
2019-10-05,0.508,23
2019-10-06,0.0,23
2019-10-07,1.778,23
2019-10-08,7.366,23
2019-10-09,0.0,23
2019-10-10,0.0,23
2019-10-11,0.0,23
2019-10-12,4.571999999999999,23
2019-10-13,3.048,23
2019-10-14,6.603999999999996,23
2019-10-15,0.0,23
2019-10-16,0.0,23
2019-10-17,6.0959999999999965,23
2019-10-18,3.302,23
2019-10-19,2.54,23
2019-10-20,0.0,23
2019-10-21,6.349999999999998,23
2019-10-22,8.889999999999992,23
2019-10-23,18.79599999999999,23
2019-10-24,10.413999999999989,23
2019-10-25,1.016,23
2019-10-26,2.286,23
2019-10-27,10.413999999999989,23
2019-10-28,0.0,23
2019-10-29,2.54,23
2019-10-30,4.571999999999999,23
2019-10-31,13.207999999999984,23
2019-11-01,36.576,23
2019-11-02,0.0,23
2019-11-03,8.127999999999997,23
2019-11-04,0.254,23
2019-11-05,0.0,23
2019-11-06,0.0,23
2019-11-07,0.0,23
2019-11-08,26.924000000000046,23
2019-11-09,0.508,23
2019-11-10,11.683999999999987,23
2019-11-11,11.683999999999989,23
2019-11-12,10.667999999999992,23
2019-11-13,2.286,23
2019-11-14,5.079999999999998,23
2019-11-15,0.0,23
2019-11-16,0.0,23
2019-11-17,1.016,23
2019-11-18,0.0,23
2019-11-19,8.381999999999996,23
2019-11-20,0.0,23
2019-11-21,0.0,23
2019-11-22,7.619999999999999,23
2019-11-23,7.111999999999995,23
2019-11-24,0.0,23
2019-11-25,0.0,23
2019-11-26,0.0,23
2019-11-27,0.0,23
2019-11-28,3.81,23
2019-11-29,0.762,23
2019-11-30,0.0,23
2019-12-01,0.0,23
2019-12-02,2.032,23
2019-12-03,0.0,23
2019-12-04,21.590000000000014,23
2019-12-05,0.0,23
2019-12-06,0.0,23
2019-12-07,1.016,23
2019-12-08,0.254,23
2019-12-09,0.0,23
2019-12-10,0.0,23
2019-12-11,0.0,23
2019-12-12,3.302,23
2019-12-13,0.508,23
2019-12-14,10.41399999999999,23
2019-12-15,2.286,23
2019-12-16,0.0,23
2019-12-17,0.0,23
2019-12-18,1.016,23
2019-12-19,1.016,23
2019-12-20,0.0,23
2019-12-21,0.0,23
2019-12-22,0.0,23
2019-12-23,0.0,23
2019-12-24,0.0,23
2019-12-25,0.0,23
2019-12-26,1.524,23
2019-12-27,0.0,23
2019-12-28,0.0,23
2019-12-29,5.587999999999997,23
2019-12-30,0.762,23
2019-12-31,1.016,23
2020-01-02,2.032,23
2020-01-03,0.0,23
2020-01-04,0.0,23
2020-01-05,0.0,23
2020-01-06,0.0,23
2020-01-07,0.0,23
2020-01-08,0.0,23
2020-01-09,0.0,23
2020-01-10,0.0,23
2020-01-11,0.0,23
2020-01-12,0.0,23
2020-01-13,0.0,23
2020-01-14,0.0,23
2020-01-15,0.0,23
2020-01-16,0.0,23
2020-01-17,0.0,23
2020-01-18,0.0,23
2020-01-19,0.0,23
2020-01-20,1.27,23
2020-01-21,28.194000000000052,23
2020-01-22,2.54,23
2020-01-23,0.762,23
2020-01-24,0.0,23
2020-01-25,0.0,23
2020-01-26,0.762,23
2020-01-27,0.762,23
2020-01-28,0.254,23
2020-01-29,0.0,23
2020-01-30,0.0,23
2020-01-31,0.0,23
2020-02-01,0.0,23
2020-02-02,3.302,23
2020-02-03,0.0,23
2020-02-04,0.0,23
2020-02-05,0.0,23
2020-02-06,0.0,23
2020-02-07,4.318,23
2020-02-08,0.0,23
2020-02-09,0.0,23
2020-02-10,0.0,23
2020-02-11,0.0,23
2020-02-12,0.0,23
2020-02-13,0.0,23
2020-02-14,1.27,23
2020-02-15,4.064,23
2020-02-16,0.0,23
2020-02-17,0.0,23
2020-02-18,0.0,23
2020-02-19,0.0,23
2020-02-20,0.508,23
2020-02-21,16.001999999999992,23
2020-02-22,11.937999999999986,23
2020-02-23,0.0,23
2020-02-24,0.0,23
2020-02-25,3.556,23
2020-02-26,0.0,23
2020-02-27,0.0,23
2020-02-28,0.0,23
2020-02-29,0.0,23
2020-03-01,0.0,23
2020-03-02,0.0,23
2020-03-03,0.508,23
2020-03-04,1.524,23
2020-03-05,0.0,23
2020-03-06,0.0,23
2020-03-07,0.0,23
2020-03-08,0.0,23
2020-03-09,0.508,23
2020-03-10,19.55800000000001,23
2020-03-11,11.937999999999992,23
2020-03-12,1.016,23
2020-03-13,0.508,23
2020-03-14,0.0,23
2020-03-15,0.0,23
2020-03-16,0.0,23
2020-03-17,0.0,23
2020-03-18,0.0,23
2020-03-19,0.762,23
2020-03-20,9.651999999999994,23
2020-03-21,2.54,23
2020-03-22,7.366,23
2020-03-23,0.254,23
2020-03-24,0.0,23
2020-03-25,0.0,23
2020-03-26,0.0,23
2020-03-27,0.0,23
2020-03-28,0.0,23
2020-03-29,14.731999999999987,23
2020-03-30,5.079999999999998,23
2020-03-31,11.175999999999988,23
2020-04-01,6.603999999999996,23
2020-04-02,0.0,23
2020-04-03,0.0,23
2020-04-04,0.762,23
2020-04-05,0.254,23
2020-04-06,2.032,23
2020-04-07,0.0,23
2020-04-08,0.0,23
2020-04-09,9.905999999999993,23
2020-04-10,0.508,23
2020-04-11,9.397999999999994,23
2020-04-12,1.27,23
2020-04-13,17.017999999999994,23
2020-04-14,3.302,23
2020-04-15,27.17799999999999,23
2020-04-16,0.254,23
2020-04-17,8.127999999999997,23
2020-04-18,1.778,23
2020-04-19,1.016,23
2020-04-20,5.841999999999999,23
2020-04-21,1.524,23
2020-04-22,14.731999999999994,23
2020-04-23,0.254,23
2020-04-24,7.111999999999995,23
2020-04-25,0.0,23
2020-04-26,0.0,23
2020-04-27,0.0,23
2020-04-28,7.111999999999995,23
2020-04-29,0.508,23
2020-04-30,0.0,23
2020-05-01,0.0,23
2020-05-02,0.0,23
2020-05-03,0.0,23
2020-05-04,0.508,23
2020-05-05,2.032,23
2020-05-06,0.254,23
2020-05-07,0.0,23
2020-05-08,0.0,23
2020-05-09,0.0,23
2020-05-10,0.0,23
2020-05-11,0.0,23
2020-05-12,2.286,23
2020-05-13,8.889999999999993,23
2020-05-14,4.064,23
2020-05-15,0.0,23
2020-05-16,4.825999999999999,23
2020-05-17,0.254,23
2020-05-18,0.254,23
2020-05-19,5.333999999999998,23
2020-05-20,0.0,23
2020-05-21,0.0,23
2020-05-22,0.762,23
2020-05-23,0.0,23
2020-05-24,0.762,23
2020-05-25,0.0,23
2020-05-26,0.0,23
2020-05-27,12.699999999999985,23
2020-05-28,11.683999999999987,23
2020-05-29,18.034000000000002,23
2020-05-30,22.86000000000002,23
2020-05-31,2.286,23
2020-06-01,15.239999999999997,23
2020-06-02,0.0,23
2020-06-03,8.635999999999992,23
2020-06-04,0.254,23
2020-06-05,0.0,23
2020-06-06,1.27,23
2020-06-07,0.0,23
2020-06-08,0.0,23
2020-06-09,3.048,23
2020-06-10,2.032,23
2020-06-11,5.333999999999998,23
2020-06-12,26.67000000000005,23
2020-06-13,0.0,23
2020-06-14,1.778,23
2020-06-15,11.684,23
2020-06-16,0.508,23
2020-06-17,2.54,23
2020-06-18,34.54399999999999,23
2020-06-19,8.127999999999993,23
2020-06-20,13.207999999999991,23
2020-06-21,0.508,23
2020-06-22,4.571999999999999,23
2020-06-23,0.0,23
2020-06-24,0.0,23
2020-06-25,0.254,23
2020-06-26,7.365999999999994,23
2020-06-27,3.556,23
2020-06-28,11.429999999999987,23
2020-06-29,0.254,23
2020-06-30,0.0,23
2020-07-01,36.576000000000015,23
2020-07-02,14.477999999999982,23
2020-07-03,3.81,23
2020-07-04,0.0,23
2020-07-05,0.0,23
2020-07-06,2.032,23
2020-07-07,5.841999999999997,23
2020-07-08,16.255999999999982,23
2020-07-09,4.825999999999999,23
2020-07-10,3.048,23
2020-07-11,13.715999999999985,23
2020-07-12,4.825999999999999,23
2020-07-13,13.969999999999983,23
2020-07-14,13.715999999999983,23
2020-07-15,0.0,23
2020-07-16,0.0,23
2020-07-17,0.0,23
